POD	eigenval	sigma	acc_eigenval	part_E	acc_part_E
373	4.575957e-12	2.142522e-06	6.715e+05	6.814e-18	1.000000
374	4.571879e-12	2.139686e-06	6.715e+05	6.808e-18	1.000000
375	4.571879e-12	2.139686e-06	6.715e+05	6.808e-18	1.000000
376	4.570678e-12	2.138055e-06	6.715e+05	6.806e-18	1.000000
377	4.570678e-12	2.138055e-06	6.715e+05	6.806e-18	1.000000
378	4.568458e-12	2.139625e-06	6.715e+05	6.803e-18	1.000000
379	4.568458e-12	2.139625e-06	6.715e+05	6.803e-18	1.000000
380	4.567602e-12	2.137195e-06	6.715e+05	6.802e-18	1.000000
381	4.555846e-12	2.135510e-06	6.715e+05	6.784e-18	1.000000
382	4.555846e-12	2.135510e-06	6.715e+05	6.784e-18	1.000000
383	4.553841e-12	2.134456e-06	6.715e+05	6.781e-18	1.000000
384	4.553841e-12	2.134456e-06	6.715e+05	6.781e-18	1.000000
385	4.538874e-12	2.130807e-06	6.715e+05	6.759e-18	1.000000
386	4.538874e-12	2.130807e-06	6.715e+05	6.759e-18	1.000000
387	4.537023e-12	2.130924e-06	6.715e+05	6.756e-18	1.000000
388	4.537023e-12	2.130924e-06	6.715e+05	6.756e-18	1.000000
389	4.533194e-12	2.129133e-06	6.715e+05	6.751e-18	1.000000
390	4.533194e-12	2.129133e-06	6.715e+05	6.751e-18	1.000000
391	4.533089e-12	2.129403e-06	6.715e+05	6.750e-18	1.000000
392	4.533089e-12	2.129403e-06	6.715e+05	6.750e-18	1.000000
393	4.530828e-12	2.128636e-06	6.715e+05	6.747e-18	1.000000
394	4.530828e-12	2.128636e-06	6.715e+05	6.747e-18	1.000000
395	4.525635e-12	2.129362e-06	6.715e+05	6.739e-18	1.000000
396	4.525635e-12	2.129362e-06	6.715e+05	6.739e-18	1.000000
397	4.521519e-12	2.129169e-06	6.715e+05	6.733e-18	1.000000
398	4.521519e-12	2.129169e-06	6.715e+05	6.733e-18	1.000000
399	4.519439e-12	2.125926e-06	6.715e+05	6.730e-18	1.000000
400	4.519439e-12	2.125926e-06	6.715e+05	6.730e-18	1.000000
401	4.517353e-12	2.129337e-06	6.715e+05	6.727e-18	1.000000
402	4.517353e-12	2.129337e-06	6.715e+05	6.727e-18	1.000000
403	4.516556e-12	2.125854e-06	6.715e+05	6.726e-18	1.000000
404	4.516556e-12	2.125854e-06	6.715e+05	6.726e-18	1.000000
405	4.509323e-12	2.127846e-06	6.715e+05	6.715e-18	1.000000
406	4.509323e-12	2.127846e-06	6.715e+05	6.715e-18	1.000000
407	4.503376e-12	2.122257e-06	6.715e+05	6.706e-18	1.000000
408	4.503376e-12	2.122257e-06	6.715e+05	6.706e-18	1.000000
409	4.498001e-12	2.122304e-06	6.715e+05	6.698e-18	1.000000
410	4.498001e-12	2.122304e-06	6.715e+05	6.698e-18	1.000000
411	4.486246e-12	2.118515e-06	6.715e+05	6.681e-18	1.000000
412	4.486246e-12	2.118515e-06	6.715e+05	6.681e-18	1.000000
413	4.483047e-12	2.119393e-06	6.715e+05	6.676e-18	1.000000
414	4.483047e-12	2.119393e-06	6.715e+05	6.676e-18	1.000000
415	4.482279e-12	2.120280e-06	6.715e+05	6.675e-18	1.000000
416	4.482279e-12	2.120280e-06	6.715e+05	6.675e-18	1.000000
417	4.481294e-12	2.117719e-06	6.715e+05	6.673e-18	1.000000
418	4.481294e-12	2.117719e-06	6.715e+05	6.673e-18	1.000000
419	4.478813e-12	2.116865e-06	6.715e+05	6.670e-18	1.000000
420	4.478813e-12	2.116865e-06	6.715e+05	6.670e-18	1.000000
421	4.477980e-12	2.119839e-06	6.715e+05	6.668e-18	1.000000
422	4.477980e-12	2.119839e-06	6.715e+05	6.668e-18	1.000000
423	4.476263e-12	2.116663e-06	6.715e+05	6.666e-18	1.000000
424	4.476263e-12	2.116663e-06	6.715e+05	6.666e-18	1.000000
425	4.471964e-12	2.117390e-06	6.715e+05	6.659e-18	1.000000
426	4.471964e-12	2.117390e-06	6.715e+05	6.659e-18	1.000000
427	4.468022e-12	2.117917e-06	6.715e+05	6.654e-18	1.000000
428	4.468022e-12	2.117917e-06	6.715e+05	6.654e-18	1.000000
429	4.464037e-12	2.116323e-06	6.715e+05	6.648e-18	1.000000
430	4.464037e-12	2.116323e-06	6.715e+05	6.648e-18	1.000000
431	4.457381e-12	2.111261e-06	6.715e+05	6.638e-18	1.000000
432	4.457381e-12	2.111261e-06	6.715e+05	6.638e-18	1.000000
433	4.457339e-12	2.111241e-06	6.715e+05	6.638e-18	1.000000
434	4.456767e-12	2.111354e-06	6.715e+05	6.637e-18	1.000000
435	4.456767e-12	2.111354e-06	6.715e+05	6.637e-18	1.000000
436	4.454650e-12	2.111958e-06	6.715e+05	6.634e-18	1.000000
437	4.454650e-12	2.111958e-06	6.715e+05	6.634e-18	1.000000
438	4.454256e-12	2.111499e-06	6.715e+05	6.633e-18	1.000000
439	4.454256e-12	2.111499e-06	6.715e+05	6.633e-18	1.000000
440	4.453895e-12	2.110539e-06	6.715e+05	6.632e-18	1.000000
441	4.453895e-12	2.110539e-06	6.715e+05	6.632e-18	1.000000
442	4.450898e-12	2.112113e-06	6.715e+05	6.628e-18	1.000000
443	4.450898e-12	2.112113e-06	6.715e+05	6.628e-18	1.000000
444	4.449370e-12	2.109386e-06	6.715e+05	6.626e-18	1.000000
445	4.449370e-12	2.109386e-06	6.715e+05	6.626e-18	1.000000
446	4.448380e-12	2.109361e-06	6.715e+05	6.624e-18	1.000000
447	4.448380e-12	2.109361e-06	6.715e+05	6.624e-18	1.000000
448	4.441537e-12	2.107937e-06	6.715e+05	6.614e-18	1.000000
449	4.441537e-12	2.107937e-06	6.715e+05	6.614e-18	1.000000
450	4.441472e-12	2.111316e-06	6.715e+05	6.614e-18	1.000000
451	4.441472e-12	2.111316e-06	6.715e+05	6.614e-18	1.000000
452	4.420768e-12	2.104060e-06	6.715e+05	6.583e-18	1.000000
453	4.420768e-12	2.104060e-06	6.715e+05	6.583e-18	1.000000
454	4.415547e-12	2.104722e-06	6.715e+05	6.575e-18	1.000000
455	4.415547e-12	2.104722e-06	6.715e+05	6.575e-18	1.000000
456	4.415005e-12	2.103203e-06	6.715e+05	6.575e-18	1.000000
457	4.415005e-12	2.103203e-06	6.715e+05	6.575e-18	1.000000
458	4.407170e-12	2.104225e-06	6.715e+05	6.563e-18	1.000000
459	4.407170e-12	2.104225e-06	6.715e+05	6.563e-18	1.000000
460	4.401456e-12	2.100727e-06	6.715e+05	6.554e-18	1.000000
461	4.401456e-12	2.100727e-06	6.715e+05	6.554e-18	1.000000
462	4.390092e-12	2.095276e-06	6.715e+05	6.537e-18	1.000000
463	4.390092e-12	2.095276e-06	6.715e+05	6.537e-18	1.000000
464	4.383463e-12	2.094388e-06	6.715e+05	6.528e-18	1.000000
465	4.383463e-12	2.094388e-06	6.715e+05	6.528e-18	1.000000
466	4.383347e-12	2.095607e-06	6.715e+05	6.527e-18	1.000000
467	4.383347e-12	2.095607e-06	6.715e+05	6.527e-18	1.000000
468	4.381419e-12	2.097734e-06	6.715e+05	6.525e-18	1.000000
469	4.381419e-12	2.097734e-06	6.715e+05	6.525e-18	1.000000
470	4.380582e-12	2.094134e-06	6.715e+05	6.523e-18	1.000000
471	4.380582e-12	2.094134e-06	6.715e+05	6.523e-18	1.000000
472	4.380076e-12	2.094142e-06	6.715e+05	6.523e-18	1.000000
473	4.380076e-12	2.094142e-06	6.715e+05	6.523e-18	1.000000
474	4.378141e-12	2.095116e-06	6.715e+05	6.520e-18	1.000000
475	4.378141e-12	2.095116e-06	6.715e+05	6.520e-18	1.000000
476	4.371782e-12	2.090972e-06	6.715e+05	6.510e-18	1.000000
477	4.371782e-12	2.090972e-06	6.715e+05	6.510e-18	1.000000
478	4.370721e-12	2.091273e-06	6.715e+05	6.509e-18	1.000000
479	4.370721e-12	2.091273e-06	6.715e+05	6.509e-18	1.000000
480	4.367786e-12	2.090134e-06	6.715e+05	6.504e-18	1.000000
481	4.367786e-12	2.090134e-06	6.715e+05	6.504e-18	1.000000
482	4.358088e-12	2.090587e-06	6.715e+05	6.490e-18	1.000000
483	4.358088e-12	2.090587e-06	6.715e+05	6.490e-18	1.000000
484	4.357425e-12	2.087445e-06	6.715e+05	6.489e-18	1.000000
485	4.355272e-12	2.087232e-06	6.715e+05	6.486e-18	1.000000
486	4.355272e-12	2.087232e-06	6.715e+05	6.486e-18	1.000000
487	4.352811e-12	2.086364e-06	6.715e+05	6.482e-18	1.000000
488	4.352811e-12	2.086364e-06	6.715e+05	6.482e-18	1.000000
489	4.350313e-12	2.089543e-06	6.715e+05	6.478e-18	1.000000
490	4.350313e-12	2.089543e-06	6.715e+05	6.478e-18	1.000000
491	4.347472e-12	2.085979e-06	6.715e+05	6.474e-18	1.000000
492	4.347472e-12	2.085979e-06	6.715e+05	6.474e-18	1.000000
493	4.339395e-12	2.088776e-06	6.715e+05	6.462e-18	1.000000
494	4.339395e-12	2.088776e-06	6.715e+05	6.462e-18	1.000000
495	4.333243e-12	2.081644e-06	6.715e+05	6.453e-18	1.000000
496	4.333191e-12	2.084461e-06	6.715e+05	6.453e-18	1.000000
497	4.333191e-12	2.084461e-06	6.715e+05	6.453e-18	1.000000
498	4.331801e-12	2.084776e-06	6.715e+05	6.451e-18	1.000000
499	4.331801e-12	2.084776e-06	6.715e+05	6.451e-18	1.000000
500	4.324776e-12	2.079824e-06	6.715e+05	6.440e-18	1.000000
501	4.324776e-12	2.079824e-06	6.715e+05	6.440e-18	1.000000
502	4.324549e-12	2.080314e-06	6.715e+05	6.440e-18	1.000000
503	4.324549e-12	2.080314e-06	6.715e+05	6.440e-18	1.000000
504	4.321327e-12	2.080286e-06	6.715e+05	6.435e-18	1.000000
505	4.321327e-12	2.080286e-06	6.715e+05	6.435e-18	1.000000
506	4.320131e-12	2.078576e-06	6.715e+05	6.433e-18	1.000000
507	4.320131e-12	2.078576e-06	6.715e+05	6.433e-18	1.000000
508	4.319441e-12	2.082760e-06	6.715e+05	6.432e-18	1.000000
509	4.319441e-12	2.082760e-06	6.715e+05	6.432e-18	1.000000
510	4.314355e-12	2.078980e-06	6.715e+05	6.425e-18	1.000000
511	4.314355e-12	2.078980e-06	6.715e+05	6.425e-18	1.000000
512	4.308955e-12	2.077013e-06	6.715e+05	6.417e-18	1.000000
513	4.308955e-12	2.077013e-06	6.715e+05	6.417e-18	1.000000
514	4.308122e-12	2.075640e-06	6.715e+05	6.415e-18	1.000000
515	4.308122e-12	2.075640e-06	6.715e+05	6.415e-18	1.000000
516	4.306880e-12	2.081772e-06	6.715e+05	6.414e-18	1.000000
517	4.306880e-12	2.081772e-06	6.715e+05	6.414e-18	1.000000
518	4.302196e-12	2.074526e-06	6.715e+05	6.407e-18	1.000000
519	4.302196e-12	2.074526e-06	6.715e+05	6.407e-18	1.000000
520	4.292852e-12	2.074260e-06	6.715e+05	6.393e-18	1.000000
521	4.292852e-12	2.074260e-06	6.715e+05	6.393e-18	1.000000
522	4.288391e-12	2.072052e-06	6.715e+05	6.386e-18	1.000000
523	4.288391e-12	2.072052e-06	6.715e+05	6.386e-18	1.000000
524	4.287064e-12	2.072644e-06	6.715e+05	6.384e-18	1.000000
525	4.287064e-12	2.072644e-06	6.715e+05	6.384e-18	1.000000
526	4.284381e-12	2.069894e-06	6.715e+05	6.380e-18	1.000000
527	4.284381e-12	2.069894e-06	6.715e+05	6.380e-18	1.000000
528	4.279397e-12	2.068880e-06	6.715e+05	6.373e-18	1.000000
529	4.279397e-12	2.068880e-06	6.715e+05	6.373e-18	1.000000
530	4.272862e-12	2.070863e-06	6.715e+05	6.363e-18	1.000000
531	4.272862e-12	2.070863e-06	6.715e+05	6.363e-18	1.000000
532	4.265020e-12	2.070148e-06	6.715e+05	6.351e-18	1.000000
533	4.265020e-12	2.070148e-06	6.715e+05	6.351e-18	1.000000
534	4.262939e-12	2.065156e-06	6.715e+05	6.348e-18	1.000000
535	4.262939e-12	2.065156e-06	6.715e+05	6.348e-18	1.000000
536	4.262349e-12	2.067823e-06	6.715e+05	6.347e-18	1.000000
537	4.262349e-12	2.067823e-06	6.715e+05	6.347e-18	1.000000
538	4.261681e-12	2.064609e-06	6.715e+05	6.346e-18	1.000000
539	4.261681e-12	2.064609e-06	6.715e+05	6.346e-18	1.000000
540	4.260818e-12	2.068167e-06	6.715e+05	6.345e-18	1.000000
541	4.260818e-12	2.068167e-06	6.715e+05	6.345e-18	1.000000
542	4.258299e-12	2.064222e-06	6.715e+05	6.341e-18	1.000000
543	4.258299e-12	2.064222e-06	6.715e+05	6.341e-18	1.000000
544	4.255030e-12	2.064819e-06	6.715e+05	6.336e-18	1.000000
545	4.255030e-12	2.064819e-06	6.715e+05	6.336e-18	1.000000
546	4.249637e-12	2.062378e-06	6.715e+05	6.328e-18	1.000000
547	4.249637e-12	2.062378e-06	6.715e+05	6.328e-18	1.000000
548	4.247382e-12	2.062525e-06	6.715e+05	6.325e-18	1.000000
549	4.247382e-12	2.062525e-06	6.715e+05	6.325e-18	1.000000
550	4.244468e-12	2.060284e-06	6.715e+05	6.321e-18	1.000000
551	4.244468e-12	2.060284e-06	6.715e+05	6.321e-18	1.000000
552	4.242156e-12	2.062430e-06	6.715e+05	6.317e-18	1.000000
553	4.242156e-12	2.062430e-06	6.715e+05	6.317e-18	1.000000
554	4.231091e-12	2.056965e-06	6.715e+05	6.301e-18	1.000000
555	4.231091e-12	2.056965e-06	6.715e+05	6.301e-18	1.000000
556	4.228418e-12	2.057876e-06	6.715e+05	6.297e-18	1.000000
557	4.228418e-12	2.057876e-06	6.715e+05	6.297e-18	1.000000
558	4.220524e-12	2.060736e-06	6.715e+05	6.285e-18	1.000000
559	4.220524e-12	2.060736e-06	6.715e+05	6.285e-18	1.000000
560	4.217823e-12	2.057900e-06	6.715e+05	6.281e-18	1.000000
561	4.217823e-12	2.057900e-06	6.715e+05	6.281e-18	1.000000
562	4.209517e-12	2.051711e-06	6.715e+05	6.269e-18	1.000000
563	4.203854e-12	2.050450e-06	6.715e+05	6.260e-18	1.000000
564	4.203854e-12	2.050450e-06	6.715e+05	6.260e-18	1.000000
565	4.202412e-12	2.053224e-06	6.715e+05	6.258e-18	1.000000
566	4.202412e-12	2.053224e-06	6.715e+05	6.258e-18	1.000000
567	4.199490e-12	2.049946e-06	6.715e+05	6.254e-18	1.000000
568	4.199490e-12	2.049946e-06	6.715e+05	6.254e-18	1.000000
569	4.198026e-12	2.053317e-06	6.715e+05	6.251e-18	1.000000
570	4.198026e-12	2.053317e-06	6.715e+05	6.251e-18	1.000000
571	4.196578e-12	2.051050e-06	6.715e+05	6.249e-18	1.000000
572	4.196578e-12	2.051050e-06	6.715e+05	6.249e-18	1.000000
573	4.191916e-12	2.047463e-06	6.715e+05	6.242e-18	1.000000
574	4.191916e-12	2.047463e-06	6.715e+05	6.242e-18	1.000000
575	4.190436e-12	2.047439e-06	6.715e+05	6.240e-18	1.000000
576	4.190436e-12	2.047439e-06	6.715e+05	6.240e-18	1.000000
577	4.190165e-12	2.048546e-06	6.715e+05	6.240e-18	1.000000
578	4.190165e-12	2.048546e-06	6.715e+05	6.240e-18	1.000000
579	4.185827e-12	2.047873e-06	6.715e+05	6.233e-18	1.000000
580	4.185827e-12	2.047873e-06	6.715e+05	6.233e-18	1.000000
581	4.180337e-12	2.049837e-06	6.715e+05	6.225e-18	1.000000
582	4.180337e-12	2.049837e-06	6.715e+05	6.225e-18	1.000000
583	4.177056e-12	2.045047e-06	6.715e+05	6.220e-18	1.000000
584	4.177056e-12	2.045047e-06	6.715e+05	6.220e-18	1.000000
585	4.175732e-12	2.046611e-06	6.715e+05	6.218e-18	1.000000
586	4.175732e-12	2.046611e-06	6.715e+05	6.218e-18	1.000000
587	4.174381e-12	2.043214e-06	6.715e+05	6.216e-18	1.000000
588	4.174381e-12	2.043214e-06	6.715e+05	6.216e-18	1.000000
589	4.171823e-12	2.048518e-06	6.715e+05	6.212e-18	1.000000
590	4.171823e-12	2.048518e-06	6.715e+05	6.212e-18	1.000000
591	4.171063e-12	2.043111e-06	6.715e+05	6.211e-18	1.000000
592	4.171063e-12	2.043111e-06	6.715e+05	6.211e-18	1.000000
593	4.168978e-12	2.043270e-06	6.715e+05	6.208e-18	1.000000
594	4.168978e-12	2.043270e-06	6.715e+05	6.208e-18	1.000000
595	4.159102e-12	2.039794e-06	6.715e+05	6.194e-18	1.000000
596	4.159102e-12	2.039794e-06	6.715e+05	6.194e-18	1.000000
597	4.155751e-12	2.041550e-06	6.715e+05	6.189e-18	1.000000
598	4.155751e-12	2.041550e-06	6.715e+05	6.189e-18	1.000000
599	4.151494e-12	2.037551e-06	6.715e+05	6.182e-18	1.000000
600	4.151494e-12	2.037551e-06	6.715e+05	6.182e-18	1.000000
601	4.141093e-12	2.035046e-06	6.715e+05	6.167e-18	1.000000
602	4.141093e-12	2.035046e-06	6.715e+05	6.167e-18	1.000000
603	4.140026e-12	2.034941e-06	6.715e+05	6.165e-18	1.000000
604	4.140026e-12	2.034941e-06	6.715e+05	6.165e-18	1.000000
605	4.136558e-12	2.039375e-06	6.715e+05	6.160e-18	1.000000
606	4.136558e-12	2.039375e-06	6.715e+05	6.160e-18	1.000000
607	4.135584e-12	2.038368e-06	6.715e+05	6.158e-18	1.000000
608	4.135584e-12	2.038368e-06	6.715e+05	6.158e-18	1.000000
609	4.133052e-12	2.034750e-06	6.715e+05	6.155e-18	1.000000
610	4.133052e-12	2.034750e-06	6.715e+05	6.155e-18	1.000000
611	4.129413e-12	2.033042e-06	6.715e+05	6.149e-18	1.000000
612	4.129413e-12	2.033042e-06	6.715e+05	6.149e-18	1.000000
613	4.124334e-12	2.030846e-06	6.715e+05	6.142e-18	1.000000
614	4.121973e-12	2.032259e-06	6.715e+05	6.138e-18	1.000000
615	4.121973e-12	2.032259e-06	6.715e+05	6.138e-18	1.000000
616	4.121300e-12	2.031402e-06	6.715e+05	6.137e-18	1.000000
617	4.121300e-12	2.031402e-06	6.715e+05	6.137e-18	1.000000
618	4.121008e-12	2.036590e-06	6.715e+05	6.137e-18	1.000000
619	4.121008e-12	2.036590e-06	6.715e+05	6.137e-18	1.000000
620	4.118626e-12	2.033377e-06	6.715e+05	6.133e-18	1.000000
621	4.118626e-12	2.033377e-06	6.715e+05	6.133e-18	1.000000
622	4.116897e-12	2.029023e-06	6.715e+05	6.131e-18	1.000000
623	4.116897e-12	2.029023e-06	6.715e+05	6.131e-18	1.000000
624	4.108979e-12	2.027799e-06	6.715e+05	6.119e-18	1.000000
625	4.108979e-12	2.027799e-06	6.715e+05	6.119e-18	1.000000
626	4.108809e-12	2.029435e-06	6.715e+05	6.119e-18	1.000000
627	4.108809e-12	2.029435e-06	6.715e+05	6.119e-18	1.000000
628	4.106437e-12	2.026877e-06	6.715e+05	6.115e-18	1.000000
629	4.106437e-12	2.026877e-06	6.715e+05	6.115e-18	1.000000
630	4.106078e-12	2.031760e-06	6.715e+05	6.115e-18	1.000000
631	4.106078e-12	2.031760e-06	6.715e+05	6.115e-18	1.000000
632	4.101581e-12	2.028606e-06	6.715e+05	6.108e-18	1.000000
633	4.101581e-12	2.028606e-06	6.715e+05	6.108e-18	1.000000
634	4.094597e-12	2.025232e-06	6.715e+05	6.097e-18	1.000000
635	4.094597e-12	2.025232e-06	6.715e+05	6.097e-18	1.000000
636	4.091833e-12	2.023082e-06	6.715e+05	6.093e-18	1.000000
637	4.091833e-12	2.023082e-06	6.715e+05	6.093e-18	1.000000
638	4.089855e-12	2.028495e-06	6.715e+05	6.090e-18	1.000000
639	4.089855e-12	2.028495e-06	6.715e+05	6.090e-18	1.000000
640	4.083445e-12	2.020753e-06	6.715e+05	6.081e-18	1.000000
641	4.077244e-12	2.019429e-06	6.715e+05	6.072e-18	1.000000
642	4.077244e-12	2.019429e-06	6.715e+05	6.072e-18	1.000000
643	4.073103e-12	2.023185e-06	6.715e+05	6.065e-18	1.000000
644	4.073103e-12	2.023185e-06	6.715e+05	6.065e-18	1.000000
645	4.071377e-12	2.019105e-06	6.715e+05	6.063e-18	1.000000
646	4.071377e-12	2.019105e-06	6.715e+05	6.063e-18	1.000000
647	4.070620e-12	2.017645e-06	6.715e+05	6.062e-18	1.000000
648	4.070620e-12	2.017645e-06	6.715e+05	6.062e-18	1.000000
649	4.070460e-12	2.018136e-06	6.715e+05	6.062e-18	1.000000
650	4.070460e-12	2.018136e-06	6.715e+05	6.062e-18	1.000000
651	4.070400e-12	2.021052e-06	6.715e+05	6.061e-18	1.000000
652	4.070400e-12	2.021052e-06	6.715e+05	6.061e-18	1.000000
653	4.065032e-12	2.019054e-06	6.715e+05	6.053e-18	1.000000
654	4.065032e-12	2.019054e-06	6.715e+05	6.053e-18	1.000000
655	4.063891e-12	2.019816e-06	6.715e+05	6.052e-18	1.000000
656	4.063891e-12	2.019816e-06	6.715e+05	6.052e-18	1.000000
657	4.057350e-12	2.020887e-06	6.715e+05	6.042e-18	1.000000
658	4.057350e-12	2.020887e-06	6.715e+05	6.042e-18	1.000000
659	4.053356e-12	2.014500e-06	6.715e+05	6.036e-18	1.000000
660	4.053356e-12	2.014500e-06	6.715e+05	6.036e-18	1.000000
661	4.048754e-12	2.013095e-06	6.715e+05	6.029e-18	1.000000
662	4.048754e-12	2.013095e-06	6.715e+05	6.029e-18	1.000000
663	4.046751e-12	2.011669e-06	6.715e+05	6.026e-18	1.000000
664	4.046751e-12	2.011669e-06	6.715e+05	6.026e-18	1.000000
665	4.044948e-12	2.013965e-06	6.715e+05	6.024e-18	1.000000
666	4.044948e-12	2.013965e-06	6.715e+05	6.024e-18	1.000000
667	4.044746e-12	2.016442e-06	6.715e+05	6.023e-18	1.000000
668	4.044746e-12	2.016442e-06	6.715e+05	6.023e-18	1.000000
669	4.042374e-12	2.014772e-06	6.715e+05	6.020e-18	1.000000
670	4.042374e-12	2.014772e-06	6.715e+05	6.020e-18	1.000000
671	4.038862e-12	2.011851e-06	6.715e+05	6.014e-18	1.000000
672	4.038862e-12	2.011851e-06	6.715e+05	6.014e-18	1.000000
673	4.037065e-12	2.009537e-06	6.715e+05	6.012e-18	1.000000
674	4.037065e-12	2.009537e-06	6.715e+05	6.012e-18	1.000000
675	4.034095e-12	2.009976e-06	6.715e+05	6.007e-18	1.000000
676	4.034095e-12	2.009976e-06	6.715e+05	6.007e-18	1.000000
677	4.027831e-12	2.013807e-06	6.715e+05	5.998e-18	1.000000
678	4.027831e-12	2.013807e-06	6.715e+05	5.998e-18	1.000000
679	4.022801e-12	2.006934e-06	6.715e+05	5.991e-18	1.000000
680	4.022801e-12	2.006934e-06	6.715e+05	5.991e-18	1.000000
681	4.021976e-12	2.005918e-06	6.715e+05	5.989e-18	1.000000
682	4.021976e-12	2.005918e-06	6.715e+05	5.989e-18	1.000000
683	4.015794e-12	2.008464e-06	6.715e+05	5.980e-18	1.000000
684	4.015794e-12	2.008464e-06	6.715e+05	5.980e-18	1.000000
685	4.012358e-12	2.005474e-06	6.715e+05	5.975e-18	1.000000
686	4.012358e-12	2.005474e-06	6.715e+05	5.975e-18	1.000000
687	4.011014e-12	2.002921e-06	6.715e+05	5.973e-18	1.000000
688	4.011014e-12	2.002921e-06	6.715e+05	5.973e-18	1.000000
689	4.006582e-12	2.008188e-06	6.715e+05	5.966e-18	1.000000
690	4.006582e-12	2.008188e-06	6.715e+05	5.966e-18	1.000000
691	4.005430e-12	2.002123e-06	6.715e+05	5.965e-18	1.000000
692	4.005430e-12	2.002123e-06	6.715e+05	5.965e-18	1.000000
693	4.005093e-12	2.006424e-06	6.715e+05	5.964e-18	1.000000
694	4.005093e-12	2.006424e-06	6.715e+05	5.964e-18	1.000000
695	4.000207e-12	2.003940e-06	6.715e+05	5.957e-18	1.000000
696	4.000207e-12	2.003940e-06	6.715e+05	5.957e-18	1.000000
697	3.993611e-12	1.999312e-06	6.715e+05	5.947e-18	1.000000
698	3.993611e-12	1.999312e-06	6.715e+05	5.947e-18	1.000000
699	3.992347e-12	1.998226e-06	6.715e+05	5.945e-18	1.000000
700	3.992347e-12	1.998226e-06	6.715e+05	5.945e-18	1.000000
701	3.990897e-12	2.005050e-06	6.715e+05	5.943e-18	1.000000
702	3.990897e-12	2.005050e-06	6.715e+05	5.943e-18	1.000000
703	3.990167e-12	2.003499e-06	6.715e+05	5.942e-18	1.000000
704	3.990167e-12	2.003499e-06	6.715e+05	5.942e-18	1.000000
705	3.989283e-12	1.999608e-06	6.715e+05	5.941e-18	1.000000
706	3.989283e-12	1.999608e-06	6.715e+05	5.941e-18	1.000000
707	3.987665e-12	1.996914e-06	6.715e+05	5.938e-18	1.000000
708	3.981067e-12	1.997882e-06	6.715e+05	5.928e-18	1.000000
709	3.981067e-12	1.997882e-06	6.715e+05	5.928e-18	1.000000
710	3.980269e-12	1.998342e-06	6.715e+05	5.927e-18	1.000000
711	3.980269e-12	1.998342e-06	6.715e+05	5.927e-18	1.000000
712	3.977014e-12	1.994292e-06	6.715e+05	5.922e-18	1.000000
713	3.977014e-12	1.994292e-06	6.715e+05	5.922e-18	1.000000
714	3.974088e-12	2.001512e-06	6.715e+05	5.918e-18	1.000000
715	3.974088e-12	2.001512e-06	6.715e+05	5.918e-18	1.000000
716	3.969807e-12	1.993503e-06	6.715e+05	5.912e-18	1.000000
717	3.969807e-12	1.993503e-06	6.715e+05	5.912e-18	1.000000
718	3.967819e-12	1.991938e-06	6.715e+05	5.909e-18	1.000000
719	3.965818e-12	1.994367e-06	6.715e+05	5.906e-18	1.000000
720	3.965818e-12	1.994367e-06	6.715e+05	5.906e-18	1.000000
721	3.958441e-12	1.989997e-06	6.715e+05	5.895e-18	1.000000
722	3.958441e-12	1.989997e-06	6.715e+05	5.895e-18	1.000000
723	3.956138e-12	1.989509e-06	6.715e+05	5.891e-18	1.000000
724	3.956138e-12	1.989509e-06	6.715e+05	5.891e-18	1.000000
725	3.950164e-12	1.987534e-06	6.715e+05	5.882e-18	1.000000
726	3.950164e-12	1.987534e-06	6.715e+05	5.882e-18	1.000000
727	3.947711e-12	1.988707e-06	6.715e+05	5.879e-18	1.000000
728	3.947711e-12	1.988707e-06	6.715e+05	5.879e-18	1.000000
729	3.938236e-12	1.986585e-06	6.715e+05	5.865e-18	1.000000
730	3.938236e-12	1.986585e-06	6.715e+05	5.865e-18	1.000000
731	3.936412e-12	1.989414e-06	6.715e+05	5.862e-18	1.000000
732	3.936412e-12	1.989414e-06	6.715e+05	5.862e-18	1.000000
733	3.932134e-12	1.983940e-06	6.715e+05	5.856e-18	1.000000
734	3.932134e-12	1.983940e-06	6.715e+05	5.856e-18	1.000000
735	3.923536e-12	1.987307e-06	6.715e+05	5.843e-18	1.000000
736	3.923536e-12	1.987307e-06	6.715e+05	5.843e-18	1.000000
737	3.920707e-12	1.980077e-06	6.715e+05	5.838e-18	1.000000
738	3.919835e-12	1.980313e-06	6.715e+05	5.837e-18	1.000000
739	3.919835e-12	1.980313e-06	6.715e+05	5.837e-18	1.000000
740	3.919271e-12	1.979913e-06	6.715e+05	5.836e-18	1.000000
741	3.919271e-12	1.979913e-06	6.715e+05	5.836e-18	1.000000
742	3.917599e-12	1.980567e-06	6.715e+05	5.834e-18	1.000000
743	3.917599e-12	1.980567e-06	6.715e+05	5.834e-18	1.000000
744	3.916947e-12	1.980848e-06	6.715e+05	5.833e-18	1.000000
745	3.916947e-12	1.980848e-06	6.715e+05	5.833e-18	1.000000
746	3.914806e-12	1.983083e-06	6.715e+05	5.830e-18	1.000000
747	3.914806e-12	1.983083e-06	6.715e+05	5.830e-18	1.000000
748	3.912613e-12	1.981467e-06	6.715e+05	5.826e-18	1.000000
749	3.912613e-12	1.981467e-06	6.715e+05	5.826e-18	1.000000
